,channel,event,timestamp,type,userId
82928,client,Checklist Item Expanded,2020-01-11 03:43:20.076,track,anon0011
82929,server,Tracking Plan Saved,2020-01-11 03:43:23.333,track,anon0154
82930,client,Checklist Item Expanded,2020-01-11 03:43:24.522,track,anon0011
82931,client,Checklist Item Expanded,2020-01-11 03:43:26.858,track,anon0011
82932,server,Tracking Plan Saved,2020-01-11 03:43:29.930,track,anon0154
82933,client,Side Nav Clicked,2020-01-11 03:43:34.501,track,anon0011
82934,client,App Timing Metric,2020-01-11 03:43:35.238,track,anon0011
82935,client,Clicked Add generic23,2020-01-11 03:43:41.308,track,anon0011
82936,client,App Timing Metric,2020-01-11 03:43:42.524,track,anon0011
82937,server,Tracking Plan Saved,2020-01-11 03:43:59.053,track,anon0154
82938,server,Tracking Plan Connection Changed,2020-01-11 03:43:59.964,track,anon0154
82939,client,Catalog Sidebar Searched,2020-01-11 03:44:08.377,track,anon0011
82940,client,Catalog Sidebar Searched,2020-01-11 03:44:09.711,track,anon0011
82941,server,Tracking Plan Saved,2020-01-11 03:44:11.123,track,anon0154
82942,client,Clicked Catalog Integration,2020-01-11 03:44:12.063,track,anon0011
82943,client,Viewed Integration,2020-01-11 03:44:14.128,track,anon0174
82944,client,First Input Delay,2020-01-11 03:44:14.161,track,anon0161
82945,client,generic32 Deliverability Viewed,2020-01-11 03:44:23.326,track,anon0174
82946,server,Tracking Plan Saved,2020-01-11 03:44:23.455,track,anon0154
82947,client,App Timing Metric,2020-01-11 03:44:23.686,track,anon0174
82948,client,Viewed Integration,2020-01-11 03:44:25.701,track,anon0174
82949,server,Tracking Plan Saved,2020-01-11 03:44:31.807,track,anon0154
82950,client,Side Nav Clicked,2020-01-11 03:44:33.840,track,anon0174
82951,client,Side Nav Clicked generic04,2020-01-11 03:44:33.847,track,anon0174
82952,client,Side Nav Clicked,2020-01-11 03:44:34.729,track,anon0174
82953,client,App Timing Metric,2020-01-11 03:44:35.537,track,anon0011
82954,server,generic23 Created,2020-01-11 03:44:37.098,track,anon0011
82955,client,First Paint,2020-01-11 03:44:38.293,track,anon0011
82956,client,First Contentful Paint,2020-01-11 03:44:38.310,track,anon0011
82957,client,App Timing Metric,2020-01-11 03:44:39.661,track,anon0011
82958,client,First Input Delay,2020-01-11 03:44:49.396,track,anon0011
82959,client,First Contentful Paint,2020-01-11 03:44:57.931,track,anon0103
82960,client,Page Call Duplicated,2020-01-11 03:44:57.958,track,anon0103
82961,client,First Paint,2020-01-11 03:44:57.958,track,anon0103
82962,client,App Timing Metric,2020-01-11 03:44:58.628,track,anon0103
82963,client,Viewed Integration,2020-01-11 03:44:58.878,track,anon0174
82964,client,generic32 Simulator Builder Type,2020-01-11 03:45:02.590,track,anon0174
82965,client,First Input Delay,2020-01-11 03:45:04.147,track,anon0103
82966,client,App Timing Metric,2020-01-11 03:45:04.656,track,anon0103
82967,client,generic32 Simulator Builder Type,2020-01-11 03:45:06.577,track,anon0174
82968,client,generic23 Overview Link Clicked,2020-01-11 03:45:08.454,track,anon0011
82969,client,generic32 Deliverability Viewed,2020-01-11 03:45:08.810,track,anon0174
82970,client,App Timing Metric,2020-01-11 03:45:09.619,track,anon0103
82971,server,Tracking Plan Saved,2020-01-11 03:45:11.364,track,anon0154
82972,server,Tracking Plan Saved,2020-01-11 03:45:11.672,track,anon0154
82973,server,Tracking Plan Connection Changed,2020-01-11 03:45:12.536,track,anon0154
82974,client,Viewed Integration,2020-01-11 03:45:14.355,track,anon0174
82975,client,App Timing Metric,2020-01-11 03:45:16.421,track,anon0009
82976,client,Catalog Sidebar Searched,2020-01-11 03:45:20.507,track,anon0011
82977,client,Clicked Catalog Integration,2020-01-11 03:45:21.955,track,anon0011
82978,client,App Timing Metric,2020-01-11 03:45:22.711,track,anon0011
82979,client,App Timing Metric,2020-01-11 03:45:22.953,track,anon0011
82980,server,Tracking Plan Saved,2020-01-11 03:45:31.901,track,anon0154
82981,server,Tracking Plan Saved,2020-01-11 03:45:39.004,track,anon0154
82982,client,Catalog Sidebar Searched,2020-01-11 03:45:41.999,track,anon0011
82983,client,Clicked Catalog Integration,2020-01-11 03:45:43.233,track,anon0011
82984,client,App Timing Metric,2020-01-11 03:46:01.943,track,anon0165
82985,client,First Paint,2020-01-11 03:46:02.571,track,anon0165
82986,client,First Contentful Paint,2020-01-11 03:46:02.913,track,anon0165
82987,client,App Timing Metric,2020-01-11 03:46:06.510,track,anon0165
82988,server,Tracking Plan Saved,2020-01-11 03:46:11.058,track,anon0154
82989,client,generic0119 Preview Succeeded,2020-01-11 03:46:16.457,track,anon0103
82990,server,Tracking Plan Saved,2020-01-11 03:46:22.955,track,anon0154
82991,server,Tracking Plan Saved,2020-01-11 03:46:29.915,track,anon0154
82992,server,generic0120 Run Failed,2020-01-11 03:46:31.653,track,anon0022
82993,client,generic08 Error,2020-01-11 03:46:36.877,track,anon0049
82994,client,generic01 Profile Viewed,2020-01-11 03:46:39.581,track,anon0103
82995,client,App Timing Metric,2020-01-11 03:46:39.653,track,anon0103
82996,client,App Timing Metric,2020-01-11 03:46:40.132,track,anon0103
82997,client,Side Nav Clicked,2020-01-11 03:46:40.724,track,anon0165
82998,client,App Timing Metric,2020-01-11 03:46:44.479,track,anon0165
82999,client,App Timing Metric,2020-01-11 03:46:46.804,track,anon0009
83000,client,generic01 Profile Tab Viewed,2020-01-11 03:46:49.572,track,anon0103
83001,client,App Timing Metric,2020-01-11 03:46:50.107,track,anon0103
83002,client,generic01 Profile Tab Viewed,2020-01-11 03:46:51.484,track,anon0103
83003,client,generic01 Profile Tab Viewed,2020-01-11 03:46:52.067,track,anon0103
83004,client,App Timing Metric,2020-01-11 03:46:52.092,track,anon0103
83005,client,Unread Notification Count Displayed,2020-01-11 03:46:52.508,track,anon0130
83006,client,App Timing Metric,2020-01-11 03:46:52.509,track,anon0130
83007,client,Unread Notification Count Displayed,2020-01-11 03:46:52.575,track,anon0130
83008,client,App Timing Metric,2020-01-11 03:46:52.584,track,anon0103
83009,client,generic01 Profile Tab Viewed,2020-01-11 03:47:03.886,track,anon0103
83010,client,App Timing Metric,2020-01-11 03:47:04.383,track,anon0103
83011,client,generic01 Profile Tab Viewed,2020-01-11 03:47:06.823,track,anon0103
83012,client,generic01 Profile Tab Viewed,2020-01-11 03:47:07.108,track,anon0103
83013,client,App Timing Metric,2020-01-11 03:47:07.952,track,anon0023
83014,client,App Timing Metric,2020-01-11 03:47:07.962,track,anon0023
83015,server,Tracking Plan Saved,2020-01-11 03:47:10.909,track,anon0154
83016,server,Tracking Plan Saved,2020-01-11 03:47:24.375,track,anon0154
83017,server,Tracking Plan Saved,2020-01-11 03:47:31.126,track,anon0154
83018,client,Side Nav Clicked,2020-01-11 03:47:37.760,track,anon0103
83019,client,Side Nav Clicked generic04,2020-01-11 03:47:37.776,track,anon0103
83020,client,User Settings Detail Form Edited,2020-01-11 03:47:40.063,track,anon0103
83021,client,App Timing Metric,2020-01-11 03:47:48.400,track,anon0103
83022,server,Tracking Plan Saved,2020-01-11 03:48:04.970,track,anon0154
83023,server,Tracking Plan Connection Changed,2020-01-11 03:48:05.801,track,anon0154
83024,server,Tracking Plan Saved,2020-01-11 03:48:11.122,track,anon0154
83025,client,Side Nav Clicked,2020-01-11 03:48:13.359,track,anon0165
83026,client,Side Nav Clicked generic04,2020-01-11 03:48:13.366,track,anon0165
83027,server,Tracking Plan Saved,2020-01-11 03:48:23.740,track,anon0154
83028,client,Debugger Call Clicked,2020-01-11 03:48:32.383,track,anon0103
83029,server,Tracking Plan Saved,2020-01-11 03:48:35.460,track,anon0154
83030,client,Debugger Call Clicked,2020-01-11 03:48:48.063,track,anon0103
83031,client,Clicked Catalog Integration,2020-01-11 03:48:58.804,track,anon0165
83032,server,Password Submitted,2020-01-11 03:49:00.950,track,anon0065
83033,client,Debugger Call Clicked,2020-01-11 03:49:02.438,track,anon0103
83034,client,Debugger Call Clicked,2020-01-11 03:49:05.280,track,anon0103
83035,server,Tracking Plan Saved,2020-01-11 03:49:11.016,track,anon0154
83036,client,Viewed Featured generic30,2020-01-11 03:49:16.172,track,anon0165
83037,client,Side Nav Clicked,2020-01-11 03:49:16.518,track,anon0165
83038,client,Debugger Call Clicked,2020-01-11 03:49:23.107,track,anon0103
83039,client,Side Nav Clicked,2020-01-11 03:49:23.109,track,anon0165
83040,client,Side Nav Clicked generic04,2020-01-11 03:49:23.369,track,anon0165
83041,server,Tracking Plan Saved,2020-01-11 03:49:23.950,track,anon0154
83042,client,Debugger Call Clicked,2020-01-11 03:49:28.909,track,anon0103
83043,server,Tracking Plan Saved,2020-01-11 03:49:32.133,track,anon0154
83044,client,App Timing Metric,2020-01-11 03:49:44.514,track,anon0103
83045,client,App Timing Metric,2020-01-11 03:49:47.935,track,anon0103
83046,client,First Paint,2020-01-11 03:49:47.972,track,anon0103
83047,client,First Contentful Paint,2020-01-11 03:49:47.995,track,anon0103
83048,client,App Timing Metric,2020-01-11 03:49:49.606,track,anon0046
83049,client,App Timing Metric,2020-01-11 03:49:49.631,track,anon0046
83050,client,App Timing Metric,2020-01-11 03:49:49.635,track,anon0046
83051,client,App Timing Metric,2020-01-11 03:49:49.649,track,anon0046
83052,client,App Timing Metric,2020-01-11 03:49:49.662,track,anon0046
83053,client,First Input Delay,2020-01-11 03:49:50.203,track,anon0103
83054,client,App Timing Metric,2020-01-11 03:49:52.981,track,anon0046
83055,client,App Timing Metric,2020-01-11 03:49:53.016,track,anon0046
83056,client,User Settings Detail Form Edited,2020-01-11 03:49:54.999,track,anon0103
83057,client,User Settings Detail Form Edited,2020-01-11 03:49:56.146,track,anon0103
83058,client,generic01 Explorer Searched,2020-01-11 03:49:56.447,track,anon0103
83059,client,generic01 Profile Viewed,2020-01-11 03:49:57.915,track,anon0103
83060,client,App Timing Metric,2020-01-11 03:49:57.965,track,anon0103
83061,server,generic0120 Run Failed,2020-01-11 03:50:02.000,track,anon0082
83062,server,Tracking Plan Saved,2020-01-11 03:50:10.999,track,anon0154
83063,client,Side Nav Clicked,2020-01-11 03:50:14.599,track,anon0103
83064,client,Side Nav Clicked generic01,2020-01-11 03:50:14.622,track,anon0103
83065,server,generic0120 Run Failed,2020-01-11 03:50:20.650,track,anon0093
83066,client,generic08 Error,2020-01-11 03:50:24.883,track,anon0049
83067,server,Tracking Plan Saved,2020-01-11 03:50:27.145,track,anon0154
83068,client,App Timing Metric,2020-01-11 03:50:27.499,track,anon0058
83069,client,App Timing Metric,2020-01-11 03:50:27.499,track,anon0058
83070,client,App Timing Metric,2020-01-11 03:50:27.500,track,anon0058
83071,client,App Timing Metric,2020-01-11 03:50:34.668,track,anon0125
83072,client,App Timing Metric,2020-01-11 03:50:34.892,track,anon0125
83073,client,App Timing Metric,2020-01-11 03:50:36.098,track,anon0125
83074,server,Tracking Plan Saved,2020-01-11 03:50:38.327,track,anon0154
83075,client,Side Nav Clicked,2020-01-11 03:50:41.189,track,anon0165
83076,client,Side Nav Clicked generic30,2020-01-11 03:50:41.191,track,anon0165
83077,client,Viewed Featured generic30,2020-01-11 03:50:43.991,track,anon0165
83078,client,Viewed Featured generic30,2020-01-11 03:50:45.072,track,anon0165
83079,client,App Timing Metric,2020-01-11 03:50:47.955,track,anon0077
83080,client,Side Nav Clicked,2020-01-11 03:50:52.203,track,anon0165
83081,client,Side Nav Clicked generic01,2020-01-11 03:50:52.365,track,anon0165
83082,client,generic17 Viewed,2020-01-11 03:50:52.646,track,anon0165
83083,client,Side Nav Clicked,2020-01-11 03:50:54.241,track,anon0165
83084,client,App Timing Metric,2020-01-11 03:50:54.420,track,anon0037
83085,client,App Timing Metric,2020-01-11 03:50:54.420,track,anon0037
83086,client,generic32 Deliverability Viewed,2020-01-11 03:50:54.420,track,anon0037
83087,client,Side Nav Clicked generic07,2020-01-11 03:50:55.674,track,anon0165
83088,client,Side Nav Clicked,2020-01-11 03:50:56.981,track,anon0165
83089,client,Side Nav Clicked Settings,2020-01-11 03:50:57.076,track,anon0165
83090,client,App Timing Metric,2020-01-11 03:50:58.585,track,anon0165
83091,client,App Timing Metric,2020-01-11 03:51:00.253,track,anon0165
83092,client,generic29 Nav Link Clicked,2020-01-11 03:51:06.369,track,anon0165
83093,client,generic0119 Preview Succeeded,2020-01-11 03:51:10.174,track,anon0103
83094,client,generic08 Error,2020-01-11 03:51:10.586,track,anon0049
83095,server,Tracking Plan Saved,2020-01-11 03:51:10.916,track,anon0154
83096,server,generic26 Connection Failed,2020-01-11 03:51:11.483,track,anon0011
83097,server,generic26 Connection Tested,2020-01-11 03:51:11.484,track,anon0011
83098,client,generic08 Error,2020-01-11 03:51:14.481,track,anon0049
83099,client,First Paint,2020-01-11 03:51:15.801,track,anon0116
83100,client,First Contentful Paint,2020-01-11 03:51:15.808,track,anon0116
83101,client,App Timing Metric,2020-01-11 03:51:15.821,track,anon0116
83102,client,App Timing Metric,2020-01-11 03:51:16.742,track,anon0009
83103,client,generic01 Profile Viewed,2020-01-11 03:51:17.150,track,anon0103
83104,client,App Timing Metric,2020-01-11 03:51:19.266,track,anon0116
83105,client,First Input Delay,2020-01-11 03:51:19.305,track,anon0116
83106,client,Debugger Call Clicked,2020-01-11 03:51:19.549,track,anon0116
83107,server,Tracking Plan Saved,2020-01-11 03:51:22.957,track,anon0154
83108,server,Tracking Plan Saved,2020-01-11 03:51:30.220,track,anon0154
83109,client,generic0119 Preview Succeeded,2020-01-11 03:52:08.504,track,anon0103
83110,server,Tracking Plan Saved,2020-01-11 03:52:10.930,track,anon0154
83111,server,generic0119 Run Failed,2020-01-11 03:52:15.372,track,anon0057
83112,client,generic01 Profile Viewed,2020-01-11 03:52:21.146,track,anon0103
83113,client,App Timing Metric,2020-01-11 03:52:21.199,track,anon0103
83114,client,App Timing Metric,2020-01-11 03:52:22.093,track,anon0103
83115,server,Tracking Plan Saved,2020-01-11 03:52:22.739,track,anon0154
83116,client,App Timing Metric,2020-01-11 03:52:37.124,track,anon0105
83117,client,App Timing Metric,2020-01-11 03:52:37.347,track,anon0105
83118,client,First Paint,2020-01-11 03:52:40.241,track,anon0116
83119,client,First Contentful Paint,2020-01-11 03:52:40.284,track,anon0116
83120,client,App Timing Metric,2020-01-11 03:52:40.756,track,anon0116
83121,client,Debugger Call Clicked,2020-01-11 03:52:46.253,track,anon0116
83122,client,App Timing Metric,2020-01-11 03:52:46.746,track,anon0009
83123,server,Tracking Plan Saved,2020-01-11 03:52:48.862,track,anon0154
83124,client,Debugger Call Clicked,2020-01-11 03:52:51.611,track,anon0116
83125,client,generic0119 Preview Succeeded,2020-01-11 03:52:56.630,track,anon0103
83126,client,Debugger Call Clicked,2020-01-11 03:52:57.873,track,anon0116
83127,client,Debugger Call Clicked,2020-01-11 03:53:04.029,track,anon0116
83128,client,generic01 Profile Viewed,2020-01-11 03:53:09.744,track,anon0103
83129,client,App Timing Metric,2020-01-11 03:53:09.781,track,anon0103
83130,server,Tracking Plan Saved,2020-01-11 03:53:11.067,track,anon0154
83131,server,generic26 Connection Failed,2020-01-11 03:53:20.769,track,anon0011
83132,server,generic26 Connection Tested,2020-01-11 03:53:20.769,track,anon0011
83133,server,Tracking Plan Saved,2020-01-11 03:53:23.461,track,anon0154
83134,server,Tracking Plan Saved,2020-01-11 03:53:30.305,track,anon0154
83135,client,User Settings Detail Form Edited,2020-01-11 03:53:33.937,track,anon0045
83136,client,User Settings Detail Form Edited,2020-01-11 03:53:33.943,track,anon0045
83137,client,User Settings Detail Form Edited,2020-01-11 03:53:33.943,track,anon0045
83138,client,User Settings Detail Form Edited,2020-01-11 03:53:35.208,track,anon0045
83139,client,generic01 Explorer Searched,2020-01-11 03:53:35.791,track,anon0045
83140,client,generic01 Profile Viewed,2020-01-11 03:53:37.897,track,anon0045
83141,client,generic01 Profile Tab Viewed,2020-01-11 03:53:38.883,track,anon0045
83142,client,generic0119 Preview Succeeded,2020-01-11 03:53:44.924,track,anon0103
83143,server,generic0120 Run Failed,2020-01-11 03:53:55.076,track,anon0153
83144,server,Tracking Plan Saved,2020-01-11 03:54:11.070,track,anon0154
83145,server,Tracking Plan Saved,2020-01-11 03:54:24.087,track,anon0154
83146,server,Tracking Plan Saved,2020-01-11 03:54:30.873,track,anon0154
83147,server,Tracking Plan Saved,2020-01-11 03:55:11.546,track,anon0154
83148,server,Tracking Plan Saved,2020-01-11 03:55:22.975,track,anon0154
83149,server,Tracking Plan Saved,2020-01-11 03:55:23.749,track,anon0154
83150,server,Tracking Plan Connection Changed,2020-01-11 03:55:23.870,track,anon0154
83151,server,Tracking Plan Saved,2020-01-11 03:55:30.392,track,anon0154
83152,client,generic08 Error,2020-01-11 03:55:48.774,track,anon0049
83153,server,Tracking Plan Saved,2020-01-11 03:56:11.060,track,anon0154
83154,server,Tracking Plan Saved,2020-01-11 03:56:31.443,track,anon0154
83155,server,Tracking Plan Saved,2020-01-11 03:56:38.818,track,anon0154
83156,server,generic26 Connection Failed,2020-01-11 03:56:40.324,track,anon0011
83157,server,generic26 Connection Tested,2020-01-11 03:56:40.324,track,anon0011
83158,client,First Contentful Paint,2020-01-11 03:56:42.490,track,
83159,client,First Contentful Paint,2020-01-11 03:56:43.226,track,
83160,client,First Contentful Paint,2020-01-11 03:56:43.277,track,
